date;diesel_uptosep2021;regular_diesel
2011-11-08;1.4016;
2011-11-09;1.4016;
2011-11-10;1.4018;
2011-11-11;1.3995;
2011-11-12;1.3935;
2011-11-13;1.3958;
2011-11-14;1.4155;
2011-11-15;1.4211;
2011-11-16;1.4215;
2011-11-17;1.4219;
2011-11-18;1.4196;
2011-11-19;1.4135;
2011-11-20;1.397;
2011-11-21;1.4254;
2011-11-22;1.4286;
2011-11-23;1.4296;
2011-11-24;1.4297;
2011-11-25;1.4275;
2011-11-26;1.4209;
2011-11-27;1.4233;
2011-11-28;1.4126;
2011-11-29;1.4057;
2011-11-30;1.4037;
2011-12-01;1.4035;
2011-12-02;1.4009;
2011-12-03;1.3946;
2011-12-04;1.3967;
2011-12-05;1.4033;
2011-12-06;1.4031;
2011-12-07;1.403;
2011-12-08;1.403;
2011-12-09;1.4005;
2011-12-10;1.3969;
2011-12-11;1.3991;
2011-12-12;1.4032;
2011-12-13;1.4034;
2011-12-14;1.4032;
2011-12-15;1.4033;
2011-12-16;1.4007;
2011-12-17;1.3941;
2011-12-18;1.3775;
2011-12-19;1.3982;
2011-12-20;1.3943;
2011-12-21;1.3937;
2011-12-22;1.3938;
2011-12-23;1.3911;
2011-12-24;1.3877;
2011-12-25;1.3898;
2011-12-26;1.3952;
2011-12-27;1.3961;
2011-12-28;1.396;
2011-12-29;1.396;
2011-12-30;1.3935;
2011-12-31;1.3875;
2012-01-01;1.405;
2012-01-02;1.4199;
2012-01-03;1.4251;
2012-01-04;1.4257;
2012-01-05;1.426;
2012-01-06;1.4235;
2012-01-07;1.4187;
2012-01-08;1.4213;
2012-01-09;1.4478;
2012-01-10;1.4536;
2012-01-11;1.4547;
2012-01-12;1.4554;
2012-01-13;1.4537;
2012-01-14;1.4491;
2012-01-15;1.4331;
2012-01-16;1.4614;
2012-01-17;1.4648;
2012-01-18;1.4652;
2012-01-19;1.4656;
2012-01-20;1.4629;
2012-01-21;1.4594;
2012-01-22;1.4618;
2012-01-23;1.4513;
2012-01-24;1.4467;
2012-01-25;1.445;
2012-01-26;1.4437;
2012-01-27;1.4413;
2012-01-28;1.4388;
2012-01-29;1.4403;
2012-01-30;1.4389;
2012-01-31;1.4302;
2012-02-01;1.429;
2012-02-02;1.4289;
2012-02-03;1.4264;
2012-02-04;1.4217;
2012-02-05;1.4235;
2012-02-06;1.4263;
2012-02-07;1.4264;
2012-02-08;1.4266;
2012-02-09;1.4267;
2012-02-10;1.4246;
2012-02-11;1.4227;
2012-02-12;1.4248;
2012-02-13;1.4479;
2012-02-14;1.4524;
2012-02-15;1.4528;
2012-02-16;1.4529;
2012-02-17;1.4508;
2012-02-18;1.4451;
2012-02-19;1.4341;
2012-02-20;1.4578;
2012-02-21;1.4595;
2012-02-22;1.4598;
2012-02-23;1.46;
2012-02-24;1.4579;
2012-02-25;1.4533;
2012-02-26;1.4554;
2012-02-27;1.4645;
2012-02-28;1.4681;
2012-02-29;1.4684;
2012-03-01;1.4685;
2012-03-02;1.4665;
2012-03-03;1.4619;
2012-03-04;1.4638;
2012-03-05;1.466;
2012-03-06;1.4622;
2012-03-07;1.4617;
2012-03-08;1.4615;
2012-03-09;1.4592;
2012-03-10;1.4545;
2012-03-11;1.4564;
2012-03-12;1.4696;
2012-03-13;1.4757;
2012-03-14;1.4762;
2012-03-15;1.4776;
2012-03-16;1.4749;
2012-03-17;1.471;
2012-03-18;1.4609;
2012-03-19;1.4869;
2012-03-20;1.4904;
2012-03-21;1.4903;
2012-03-22;1.4907;
2012-03-23;1.4875;
2012-03-24;1.4831;
2012-03-25;1.4857;
2012-03-26;1.4856;
2012-03-27;1.4828;
2012-03-28;1.4826;
2012-03-29;1.4825;
2012-03-30;1.4793;
2012-03-31;1.4748;
2012-04-01;1.4774;
2012-04-02;1.4794;
2012-04-03;1.4786;
2012-04-04;1.4785;
2012-04-05;1.4783;
2012-04-06;1.4749;
2012-04-07;1.4705;
2012-04-08;1.4734;
2012-04-09;1.4809;
2012-04-10;1.4821;
2012-04-11;1.482;
2012-04-12;1.4821;
2012-04-13;1.4783;
2012-04-14;1.4741;
2012-04-15;1.464;
2012-04-16;1.4715;
2012-04-17;1.4639;
2012-04-18;1.4634;
2012-04-19;1.4632;
2012-04-20;1.4595;
2012-04-21;1.4555;
2012-04-22;1.4583;
2012-04-23;1.4625;
2012-04-24;1.4623;
2012-04-25;1.462;
2012-04-26;1.4619;
2012-04-27;1.4586;
2012-04-28;1.4546;
2012-04-29;1.4572;
2012-04-30;1.4617;
2012-05-01;1.4617;
2012-05-02;1.4615;
2012-05-03;1.4615;
2012-05-04;1.4583;
2012-05-05;1.4544;
2012-05-06;1.4571;
2012-05-07;1.4614;
2012-05-08;1.4611;
2012-05-09;1.461;
2012-05-10;1.4609;
2012-05-11;1.4576;
2012-05-12;1.4538;
2012-05-13;1.4564;
2012-05-14;1.4498;
2012-05-15;1.4443;
2012-05-16;1.4432;
2012-05-17;1.4429;
2012-05-18;1.4395;
2012-05-19;1.4348;
2012-05-20;1.4245;
2012-05-21;1.4397;
2012-05-22;1.438;
2012-05-23;1.4376;
2012-05-24;1.4375;
2012-05-25;1.4336;
2012-05-26;1.4306;
2012-05-27;1.4306;
2012-05-28;1.4315;
2012-05-29;1.429;
2012-05-30;1.4284;
2012-05-31;1.4283;
2012-06-01;1.4251;
2012-06-02;1.4224;
2012-06-03;1.4252;
2012-06-04;1.4251;
2012-06-05;1.4234;
2012-06-06;1.4228;
2012-06-07;1.4228;
2012-06-08;1.4194;
2012-06-09;1.4172;
2012-06-10;1.4196;
2012-06-11;1.4148;
2012-06-12;1.4001;
2012-06-13;1.4002;
2012-06-14;1.3999;
2012-06-15;1.3963;
2012-06-16;1.3917;
2012-06-17;1.3811;
2012-06-18;1.3945;
2012-06-19;1.3915;
2012-06-20;1.3909;
2012-06-21;1.3907;
2012-06-22;1.3869;
2012-06-23;1.3848;
2012-06-24;1.3875;
2012-06-25;1.3825;
2012-06-26;1.3778;
2012-06-27;1.3766;
2012-06-28;1.3758;
2012-06-29;1.3722;
2012-06-30;1.368;
2012-07-01;1.3708;
2012-07-02;1.3751;
2012-07-03;1.3749;
2012-07-04;1.3746;
2012-07-05;1.3747;
2012-07-06;1.3713;
2012-07-07;1.3691;
2012-07-08;1.3727;
2012-07-09;1.3989;
2012-07-10;1.3926;
2012-07-11;1.3934;
2012-07-12;1.3938;
2012-07-13;1.3905;
2012-07-14;1.3884;
2012-07-15;1.3785;
2012-07-16;1.4092;
2012-07-17;1.4138;
2012-07-18;1.414;
2012-07-19;1.4141;
2012-07-20;1.4109;
2012-07-21;1.4071;
2012-07-22;1.4102;
2012-07-23;1.4355;
2012-07-24;1.4426;
2012-07-25;1.4429;
2012-07-26;1.4432;
2012-07-27;1.4402;
2012-07-28;1.4361;
2012-07-29;1.4389;
2012-07-30;1.4408;
2012-07-31;1.4397;
2012-08-01;1.4395;
2012-08-02;1.4396;
2012-08-03;1.4365;
2012-08-04;1.4326;
2012-08-05;1.4354;
2012-08-06;1.4423;
2012-08-07;1.4439;
2012-08-08;1.4441;
2012-08-09;1.4442;
2012-08-10;1.4409;
2012-08-11;1.4376;
2012-08-12;1.4407;
2012-08-13;1.4661;
2012-08-14;1.4739;
2012-08-15;1.474;
2012-08-16;1.4742;
2012-08-17;1.471;
2012-08-18;1.4674;
2012-08-19;1.4573;
2012-08-20;1.4889;
2012-08-21;1.4942;
2012-08-22;1.4944;
2012-08-23;1.4946;
2012-08-24;1.4912;
2012-08-25;1.4878;
2012-08-26;1.4906;
2012-08-27;1.4965;
2012-08-28;1.5011;
2012-08-29;1.5012;
2012-08-30;1.5014;
2012-08-31;1.498;
2012-09-01;1.4943;
2012-09-02;1.4971;
2012-09-03;1.4949;
2012-09-04;1.4923;
2012-09-05;1.492;
2012-09-06;1.4921;
2012-09-07;1.4886;
2012-09-08;1.4866;
2012-09-09;1.4894;
2012-09-10;1.4981;
2012-09-11;1.4994;
2012-09-12;1.4993;
2012-09-13;1.4993;
2012-09-14;1.4959;
2012-09-15;1.4923;
2012-09-16;1.482;
2012-09-17;1.4975;
2012-09-18;1.4957;
2012-09-19;1.4942;
2012-09-20;1.4942;
2012-09-21;1.4907;
2012-09-22;1.4872;
2012-09-23;1.4898;
2012-09-24;1.4718;
2012-09-25;1.4673;
2012-09-26;1.4665;
2012-09-27;1.4661;
2012-09-28;1.4627;
2012-09-29;1.459;
2012-09-30;1.4619;
2012-10-01;1.4717;
2012-10-02;1.4786;
2012-10-03;1.4785;
2012-10-04;1.4787;
2012-10-05;1.4753;
2012-10-06;1.4718;
2012-10-07;1.4747;
2012-10-08;1.4788;
2012-10-09;1.4795;
2012-10-10;1.4794;
2012-10-11;1.4794;
2012-10-12;1.4763;
2012-10-13;1.4728;
2012-10-14;1.4756;
2012-10-15;1.4889;
2012-10-16;1.4927;
2012-10-17;1.493;
2012-10-18;1.4932;
2012-10-19;1.4899;
2012-10-20;1.4862;
2012-10-21;1.4757;
2012-10-22;1.4787;
2012-10-23;1.4753;
2012-10-24;1.4749;
2012-10-25;1.4749;
2012-10-26;1.4715;
2012-10-27;1.4679;
2012-10-28;1.468;
2012-10-29;1.459;
2012-10-30;1.455;
2012-10-31;1.454;
2012-11-01;1.4537;
2012-11-02;1.4504;
2012-11-03;1.4468;
2012-11-04;1.4495;
2012-11-05;1.4489;
2012-11-06;1.4465;
2012-11-07;1.4461;
2012-11-08;1.446;
2012-11-09;1.4429;
2012-11-10;1.4392;
2012-11-11;1.4419;
2012-11-12;1.4481;
2012-11-13;1.4495;
2012-11-14;1.4494;
2012-11-15;1.4494;
2012-11-16;1.446;
2012-11-17;1.4421;
2012-11-18;1.4317;
2012-11-19;1.4468;
2012-11-20;1.445;
2012-11-21;1.4448;
2012-11-22;1.4446;
2012-11-23;1.4412;
2012-11-24;1.4374;
2012-11-25;1.4402;
2012-11-26;1.449;
2012-11-27;1.4505;
2012-11-28;1.4504;
2012-11-29;1.4505;
2012-11-30;1.4475;
2012-12-01;1.4438;
2012-12-02;1.4466;
2012-12-03;1.4457;
2012-12-04;1.443;
2012-12-05;1.4426;
2012-12-06;1.4426;
2012-12-07;1.4395;
2012-12-08;1.4357;
2012-12-09;1.4382;
2012-12-10;1.4257;
2012-12-11;1.4166;
2012-12-12;1.4158;
2012-12-13;1.4155;
2012-12-14;1.4122;
2012-12-15;1.4083;
2012-12-16;1.398;
2012-12-17;1.4093;
2012-12-18;1.4056;
2012-12-19;1.4052;
2012-12-20;1.405;
2012-12-21;1.4018;
2012-12-22;1.398;
2012-12-23;1.4005;
2012-12-24;1.4046;
2012-12-25;1.4047;
2012-12-26;1.4046;
2012-12-27;1.4042;
2012-12-28;1.401;
2012-12-29;1.3973;
2012-12-30;1.3999;
2012-12-31;1.4065;
2013-01-01;1.4169;
2013-01-02;1.4169;
2013-01-03;1.4174;
2013-01-04;1.4148;
2013-01-05;1.4111;
2013-01-06;1.4132;
2013-01-07;1.4203;
2013-01-08;1.4221;
2013-01-09;1.422;
2013-01-10;1.4186;
2013-01-11;1.4159;
2013-01-12;1.4122;
2013-01-13;1.4147;
2013-01-14;1.4286;
2013-01-15;1.4309;
2013-01-16;1.4297;
2013-01-17;1.4295;
2013-01-18;1.427;
2013-01-19;1.425;
2013-01-20;1.426;
2013-01-21;1.4242;
2013-01-22;1.4219;
2013-01-23;1.4207;
2013-01-24;1.4208;
2013-01-25;1.4179;
2013-01-26;1.416;
2013-01-27;1.418;
2013-01-28;1.4232;
2013-01-29;1.4249;
2013-01-30;1.4239;
2013-01-31;1.4238;
2013-02-01;1.4213;
2013-02-02;1.4192;
2013-02-03;1.4213;
2013-02-04;1.4246;
2013-02-05;1.4249;
2013-02-06;1.4262;
2013-02-07;1.4262;
2013-02-08;1.4232;
2013-02-09;1.4211;
2013-02-10;1.4236;
2013-02-11;1.4391;
2013-02-12;1.4427;
2013-02-13;1.4429;
2013-02-14;1.4433;
2013-02-15;1.4405;
2013-02-16;1.4383;
2013-02-17;1.4398;
2013-02-18;1.4511;
2013-02-19;1.4562;
2013-02-20;1.4562;
2013-02-21;1.4575;
2013-02-22;1.455;
2013-02-23;1.4527;
2013-02-24;1.4549;
2013-02-25;1.4568;
2013-02-26;1.455;
2013-02-27;1.455;
2013-02-28;1.4505;
2013-03-01;1.4483;
2013-03-02;1.4445;
2013-03-03;1.4459;
2013-03-04;1.4449;
2013-03-05;1.4366;
2013-03-06;1.435;
2013-03-07;1.4348;
2013-03-08;1.4339;
2013-03-09;1.4288;
2013-03-10;1.4293;
2013-03-11;1.4291;
2013-03-12;1.4253;
2013-03-13;1.4248;
2013-03-14;1.4246;
2013-03-15;1.4235;
2013-03-16;1.4185;
2013-03-17;1.4179;
2013-03-18;1.4216;
2013-03-19;1.417;
2013-03-20;1.4161;
2013-03-21;1.4161;
2013-03-22;1.4153;
2013-03-23;1.4103;
2013-03-24;1.4106;
2013-03-25;1.4129;
2013-03-26;1.4103;
2013-03-27;1.4098;
2013-03-28;1.4072;
2013-03-29;1.4062;
2013-03-30;1.4013;
2013-03-31;1.4018;
2013-04-01;1.4103;
2013-04-02;1.4111;
2013-04-03;1.4111;
2013-04-04;1.4111;
2013-04-05;1.4104;
2013-04-06;1.4077;
2013-04-07;1.4078;
2013-04-08;1.4112;
2013-04-09;1.409;
2013-04-10;1.4087;
2013-04-11;1.4086;
2013-04-12;1.4076;
2013-04-13;1.4025;
2013-04-14;1.4026;
2013-04-15;1.3835;
2013-04-16;1.373;
2013-04-17;1.3722;
2013-04-18;1.3719;
2013-04-19;1.3703;
2013-04-20;1.3653;
2013-04-21;1.3643;
2013-04-22;1.3508;
2013-04-23;1.3428;
2013-04-24;1.342;
2013-04-25;1.3418;
2013-04-26;1.3409;
2013-04-27;1.336;
2013-04-28;1.3363;
2013-04-29;1.3535;
2013-04-30;1.3579;
2013-05-01;1.3579;
2013-05-02;1.358;
2013-05-03;1.3569;
2013-05-04;1.3521;
2013-05-05;1.3524;
2013-05-06;1.3498;
2013-05-07;1.347;
2013-05-08;1.3466;
2013-05-09;1.3464;
2013-05-10;1.3456;
2013-05-11;1.3407;
2013-05-12;1.3411;
2013-05-13;1.3577;
2013-05-14;1.3605;
2013-05-15;1.3605;
2013-05-16;1.3607;
2013-05-17;1.36;
2013-05-18;1.3551;
2013-05-19;1.3551;
2013-05-20;1.3646;
2013-05-21;1.3672;
2013-05-22;1.3674;
2013-05-23;1.3676;
2013-05-24;1.3669;
2013-05-25;1.362;
2013-05-26;1.3624;
2013-05-27;1.3685;
2013-05-28;1.3685;
2013-05-29;1.3686;
2013-05-30;1.3685;
2013-05-31;1.3677;
2013-06-01;1.3628;
2013-06-02;1.3632;
2013-06-03;1.3653;
2013-06-04;1.3624;
2013-06-05;1.3619;
2013-06-06;1.3618;
2013-06-07;1.3611;
2013-06-08;1.3563;
2013-06-09;1.3565;
2013-06-10;1.3601;
2013-06-11;1.357;
2013-06-12;1.3558;
2013-06-13;1.3556;
2013-06-14;1.3548;
2013-06-15;1.3498;
2013-06-16;1.35;
2013-06-17;1.3553;
2013-06-18;1.3551;
2013-06-19;1.355;
2013-06-20;1.355;
2013-06-21;1.3543;
2013-06-22;1.3495;
2013-06-23;1.3499;
2013-06-24;1.3597;
2013-06-25;1.3612;
2013-06-26;1.3609;
2013-06-27;1.3609;
2013-06-28;1.3603;
2013-06-29;1.3553;
2013-06-30;1.3554;
2013-07-01;1.3584;
2013-07-02;1.3574;
2013-07-03;1.357;
2013-07-04;1.3566;
2013-07-05;1.3554;
2013-07-06;1.3505;
2013-07-07;1.3511;
2013-07-08;1.3611;
2013-07-09;1.3672;
2013-07-10;1.3677;
2013-07-11;1.3678;
2013-07-12;1.3676;
2013-07-13;1.3627;
2013-07-14;1.3632;
2013-07-15;1.3798;
2013-07-16;1.3843;
2013-07-17;1.3846;
2013-07-18;1.3848;
2013-07-19;1.3842;
2013-07-20;1.3793;
2013-07-21;1.3795;
2013-07-22;1.3877;
2013-07-23;1.3885;
2013-07-24;1.3885;
2013-07-25;1.3885;
2013-07-26;1.3879;
2013-07-27;1.3851;
2013-07-28;1.3851;
2013-07-29;1.3806;
2013-07-30;1.3771;
2013-07-31;1.3766;
2013-08-01;1.3764;
2013-08-02;1.3757;
2013-08-03;1.3706;
2013-08-04;1.3709;
2013-08-05;1.3762;
2013-08-06;1.3764;
2013-08-07;1.3763;
2013-08-08;1.3762;
2013-08-09;1.3755;
2013-08-10;1.3705;
2013-08-11;1.3709;
2013-08-12;1.3731;
2013-08-13;1.3708;
2013-08-14;1.37;
2013-08-15;1.3693;
2013-08-16;1.3683;
2013-08-17;1.3634;
2013-08-18;1.3639;
2013-08-19;1.3797;
2013-08-20;1.3835;
2013-08-21;1.3835;
2013-08-22;1.3837;
2013-08-23;1.3828;
2013-08-24;1.378;
2013-08-25;1.3785;
2013-08-26;1.3866;
2013-08-27;1.3885;
2013-08-28;1.3885;
2013-08-29;1.3885;
2013-08-30;1.3865;
2013-08-31;1.3815;
2013-09-01;1.3824;
2013-09-02;1.4038;
2013-09-03;1.4105;
2013-09-04;1.4107;
2013-09-05;1.4108;
2013-09-06;1.4101;
2013-09-07;1.4052;
2013-09-08;1.4056;
2013-09-09;1.4113;
2013-09-10;1.4121;
2013-09-11;1.4121;
2013-09-12;1.4121;
2013-09-13;1.4113;
2013-09-14;1.4064;
2013-09-15;1.4067;
2013-09-16;1.4053;
2013-09-17;1.4021;
2013-09-18;1.4017;
2013-09-19;1.4016;
2013-09-20;1.3994;
2013-09-21;1.3942;
2013-09-22;1.3945;
2013-09-23;1.3867;
2013-09-24;1.3784;
2013-09-25;1.3775;
2013-09-26;1.3771;
2013-09-27;1.376;
2013-09-28;1.371;
2013-09-29;1.3714;
2013-09-30;1.3704;
2013-10-01;1.3676;
2013-10-02;1.3668;
2013-10-03;1.3666;
2013-10-04;1.3657;
2013-10-05;1.3607;
2013-10-06;1.3612;
2013-10-07;1.3664;
2013-10-08;1.3658;
2013-10-09;1.3655;
2013-10-10;1.3654;
2013-10-11;1.3646;
2013-10-12;1.3597;
2013-10-13;1.3601;
2013-10-14;1.3712;
2013-10-15;1.3741;
2013-10-16;1.3743;
2013-10-17;1.3744;
2013-10-18;1.3736;
2013-10-19;1.3687;
2013-10-20;1.3689;
2013-10-21;1.3745;
2013-10-22;1.3742;
2013-10-23;1.3742;
2013-10-24;1.3743;
2013-10-25;1.3735;
2013-10-26;1.3685;
2013-10-27;1.3689;
2013-10-28;1.3634;
2013-10-29;1.3572;
2013-10-30;1.3565;
2013-10-31;1.3564;
2013-11-01;1.3554;
2013-11-02;1.3504;
2013-11-03;1.3509;
2013-11-04;1.3591;
2013-11-05;1.3601;
2013-11-06;1.3626;
2013-11-07;1.3639;
2013-11-08;1.3629;
2013-11-09;1.358;
2013-11-10;1.3583;
2013-11-11;1.3605;
2013-11-12;1.3538;
2013-11-13;1.352;
2013-11-14;1.3518;
2013-11-15;1.3509;
2013-11-16;1.3461;
2013-11-17;1.3465;
2013-11-18;1.3583;
2013-11-19;1.361;
2013-11-20;1.3609;
2013-11-21;1.3607;
2013-11-22;1.3598;
2013-11-23;1.3553;
2013-11-24;1.3559;
2013-11-25;1.3646;
2013-11-26;1.367;
2013-11-27;1.3684;
2013-11-28;1.3682;
2013-11-29;1.3665;
2013-11-30;1.3615;
2013-12-01;1.3623;
2013-12-02;1.3778;
2013-12-03;1.3822;
2013-12-04;1.3824;
2013-12-05;1.3831;
2013-12-06;1.385;
2013-12-07;1.3805;
2013-12-08;1.3811;
2013-12-09;1.3879;
2013-12-10;1.3886;
2013-12-11;1.3885;
2013-12-12;1.3886;
2013-12-13;1.3876;
2013-12-14;1.3826;
2013-12-15;1.3828;
2013-12-16;1.3769;
2013-12-17;1.3714;
2013-12-18;1.3709;
2013-12-19;1.3707;
2013-12-20;1.3696;
2013-12-21;1.365;
2013-12-22;1.3656;
2013-12-23;1.3759;
2013-12-24;1.379;
2013-12-25;1.3787;
2013-12-26;1.3787;
2013-12-27;1.3778;
2013-12-28;1.3732;
2013-12-29;1.3738;
2013-12-30;1.3826;
2013-12-31;1.3843;
2014-01-01;1.3894;
2014-01-02;1.3903;
2014-01-03;1.3894;
2014-01-04;1.3848;
2014-01-05;1.3853;
2014-01-06;1.3817;
2014-01-07;1.3775;
2014-01-08;1.3771;
2014-01-09;1.377;
2014-01-10;1.3757;
2014-01-11;1.3746;
2014-01-12;1.3746;
2014-01-13;1.3679;
2014-01-14;1.3635;
2014-01-15;1.3627;
2014-01-16;1.3623;
2014-01-17;1.3614;
2014-01-18;1.3567;
2014-01-19;1.3571;
2014-01-20;1.3564;
2014-01-21;1.3536;
2014-01-22;1.3541;
2014-01-23;1.3536;
2014-01-24;1.3544;
2014-01-25;1.3532;
2014-01-26;1.3504;
2014-01-27;1.3574;
2014-01-28;1.3472;
2014-01-29;1.347;
2014-01-30;1.3514;
2014-01-31;1.3503;
2014-02-01;1.3456;
2014-02-02;1.3462;
2014-02-03;1.35;
2014-02-04;1.3497;
2014-02-05;1.3495;
2014-02-06;1.3496;
2014-02-07;1.3486;
2014-02-08;1.3439;
2014-02-09;1.3445;
2014-02-10;1.3495;
2014-02-11;1.3496;
2014-02-12;1.3495;
2014-02-13;1.3495;
2014-02-14;1.3488;
2014-02-15;1.3441;
2014-02-16;1.3441;
2014-02-17;1.3499;
2014-02-18;1.3506;
2014-02-19;1.3506;
2014-02-20;1.3503;
2014-02-21;1.3493;
2014-02-22;1.3446;
2014-02-23;1.3451;
2014-02-24;1.3439;
2014-02-25;1.3465;
2014-02-26;1.3466;
2014-02-27;1.3466;
2014-02-28;1.346;
2014-03-01;1.3424;
2014-03-02;1.3428;
2014-03-03;1.342;
2014-03-04;1.3388;
2014-03-05;1.3389;
2014-03-06;1.3385;
2014-03-07;1.3378;
2014-03-08;1.3342;
2014-03-09;1.3347;
2014-03-10;1.3367;
2014-03-11;1.336;
2014-03-12;1.3357;
2014-03-13;1.3357;
2014-03-14;1.3346;
2014-03-15;1.3309;
2014-03-16;1.3311;
2014-03-17;1.3241;
2014-03-18;1.3176;
2014-03-19;1.3172;
2014-03-20;1.3171;
2014-03-21;1.3164;
2014-03-22;1.3159;
2014-03-23;1.3135;
2014-03-24;1.3197;
2014-03-25;1.3196;
2014-03-26;1.3194;
2014-03-27;1.3193;
2014-03-28;1.3188;
2014-03-29;1.3152;
2014-03-30;1.3157;
2014-03-31;1.3304;
2014-04-01;1.336;
2014-04-02;1.3361;
2014-04-03;1.3362;
2014-04-04;1.3357;
2014-04-05;1.3318;
2014-04-06;1.3323;
2014-04-07;1.331;
2014-04-08;1.3286;
2014-04-09;1.3283;
2014-04-10;1.3282;
2014-04-11;1.3277;
2014-04-12;1.3239;
2014-04-13;1.3243;
2014-04-14;1.3284;
2014-04-15;1.329;
2014-04-16;1.3288;
2014-04-17;1.3286;
2014-04-18;1.3281;
2014-04-19;1.3247;
2014-04-20;1.3249;
2014-04-21;1.336;
2014-04-22;1.3385;
2014-04-23;1.3385;
2014-04-24;1.3381;
2014-04-25;1.3359;
2014-04-26;1.3354;
2014-04-27;1.3356;
2014-04-28;1.3385;
2014-04-29;1.3387;
2014-04-30;1.3386;
2014-05-01;1.3387;
2014-05-02;1.3386;
2014-05-03;1.3382;
2014-05-04;1.3383;
2014-05-05;1.3386;
2014-05-06;1.3386;
2014-05-07;1.3373;
2014-05-08;1.3365;
2014-05-09;1.3354;
2014-05-10;1.3317;
2014-05-11;1.3322;
2014-05-12;1.3306;
2014-05-13;1.3275;
2014-05-14;1.3273;
2014-05-15;1.3272;
2014-05-16;1.3267;
2014-05-17;1.3229;
2014-05-18;1.3231;
2014-05-19;1.3333;
2014-05-20;1.3256;
2014-05-21;1.3261;
2014-05-22;1.326;
2014-05-23;1.3252;
2014-05-24;1.3201;
2014-05-25;1.3206;
2014-05-26;1.3265;
2014-05-27;1.3268;
2014-05-28;1.3269;
2014-05-29;1.3271;
2014-05-30;1.3263;
2014-05-31;1.32;
2014-06-01;1.3204;
2014-06-02;1.327;
2014-06-03;1.3266;
2014-06-04;1.3263;
2014-06-05;1.3261;
2014-06-06;1.3251;
2014-06-07;1.3188;
2014-06-08;1.3192;
2014-06-09;1.3204;
2014-06-10;1.3157;
2014-06-11;1.3152;
2014-06-12;1.3147;
2014-06-13;1.314;
2014-06-14;1.3077;
2014-06-15;1.308;
2014-06-16;1.3202;
2014-06-17;1.3259;
2014-06-18;1.3262;
2014-06-19;1.3262;
2014-06-20;1.3254;
2014-06-21;1.3192;
2014-06-22;1.32;
2014-06-23;1.3397;
2014-06-24;1.3484;
2014-06-25;1.3491;
2014-06-26;1.3491;
2014-06-27;1.3484;
2014-06-28;1.3422;
2014-06-29;1.3427;
2014-06-30;1.3478;
2014-07-01;1.3474;
2014-07-02;1.3478;
2014-07-03;1.3475;
2014-07-04;1.3448;
2014-07-05;1.3379;
2014-07-06;1.3384;
2014-07-07;1.34;
2014-07-08;1.3316;
2014-07-09;1.3308;
2014-07-10;1.3306;
2014-07-11;1.3296;
2014-07-12;1.3233;
2014-07-13;1.3238;
2014-07-14;1.327;
2014-07-15;1.3241;
2014-07-16;1.3231;
2014-07-17;1.3229;
2014-07-18;1.3219;
2014-07-19;1.3156;
2014-07-20;1.3159;
2014-07-21;1.3127;
2014-07-22;1.3095;
2014-07-23;1.309;
2014-07-24;1.3088;
2014-07-25;1.3079;
2014-07-26;1.3025;
2014-07-27;1.3029;
2014-07-28;1.3105;
2014-07-29;1.3118;
2014-07-30;1.3117;
2014-07-31;1.3118;
2014-08-01;1.3111;
2014-08-02;1.3059;
2014-08-03;1.3063;
2014-08-04;1.3134;
2014-08-05;1.315;
2014-08-06;1.315;
2014-08-07;1.3149;
2014-08-08;1.3142;
2014-08-09;1.3091;
2014-08-10;1.3094;
2014-08-11;1.3152;
2014-08-12;1.314;
2014-08-13;1.3131;
2014-08-14;1.3134;
2014-08-15;1.3127;
2014-08-16;1.3075;
2014-08-17;1.3076;
2014-08-18;1.3133;
2014-08-19;1.3128;
2014-08-20;1.3126;
2014-08-21;1.3126;
2014-08-22;1.3122;
2014-08-23;1.3071;
2014-08-24;1.3072;
2014-08-25;1.3098;
2014-08-26;1.3071;
2014-08-27;1.3069;
2014-08-28;1.3059;
2014-08-29;1.305;
2014-08-30;1.2994;
2014-08-31;1.2999;
2014-09-01;1.3096;
2014-09-02;1.3133;
2014-09-03;1.3135;
2014-09-04;1.3134;
2014-09-05;1.3127;
2014-09-06;1.3075;
2014-09-07;1.3079;
2014-09-08;1.3137;
2014-09-09;1.3154;
2014-09-10;1.3151;
2014-09-11;1.3151;
2014-09-12;1.3143;
2014-09-13;1.3077;
2014-09-14;1.3081;
2014-09-15;1.312;
2014-09-16;1.3098;
2014-09-17;1.3094;
2014-09-18;1.3092;
2014-09-19;1.3083;
2014-09-20;1.303;
2014-09-21;1.3032;
2014-09-22;1.306;
2014-09-23;1.303;
2014-09-24;1.3023;
2014-09-25;1.3016;
2014-09-26;1.2992;
2014-09-27;1.2939;
2014-09-28;1.2945;
2014-09-29;1.2977;
2014-09-30;1.2937;
2014-10-01;1.2933;
2014-10-02;1.2932;
2014-10-03;1.2924;
2014-10-04;1.2873;
2014-10-05;1.2876;
2014-10-06;1.2952;
2014-10-07;1.297;
2014-10-08;1.2967;
2014-10-09;1.2966;
2014-10-10;1.2958;
2014-10-11;1.2894;
2014-10-12;1.2894;
2014-10-13;1.2882;
2014-10-14;1.2798;
2014-10-15;1.2786;
2014-10-16;1.2782;
2014-10-17;1.2772;
2014-10-18;1.2717;
2014-10-19;1.2714;
2014-10-20;1.263;
2014-10-21;1.2525;
2014-10-22;1.2503;
2014-10-23;1.2502;
2014-10-24;1.2502;
2014-10-25;1.2496;
