date;gasoline95_uptosep2021;gasoline95;gasoline98
2011-01-13;1.4884;;1.5491
2011-01-14;1.4921;;1.5563
2011-01-15;1.4888;;1.5564
2011-01-16;1.4725;;1.5445
2011-01-17;1.5022;;1.5679
2011-01-18;1.5102;;1.5715
2011-01-19;1.5103;;1.5693
2011-01-20;1.5099;;1.5697
2011-01-21;1.5095;;1.5696
2011-01-22;1.5008;;1.5691
2011-01-23;1.5009;;1.5694
2011-01-24;1.5027;;1.5648
2011-01-25;1.5;;1.5614
2011-01-26;1.4995;;1.5614
2011-01-27;1.4992;;1.5608
2011-01-28;1.4991;;1.5602
2011-01-29;1.4902;;1.5597
2011-01-30;1.4902;;1.5599
2011-01-31;1.4887;;1.5533
2011-02-01;1.4838;;1.5478
2011-02-02;1.482;;1.546
2011-02-03;1.4826;;1.5462
2011-02-04;1.4825;;1.546
2011-02-05;1.4736;;1.5455
2011-02-06;1.4737;;1.5456
2011-02-07;1.4864;;1.5498
2011-02-08;1.489;;1.5508
2011-02-09;1.4892;;1.5524
2011-02-10;1.4876;;1.5515
2011-02-11;1.4876;;1.5522
2011-02-12;1.4802;;1.5517
2011-02-13;1.4803;;1.5519
2011-02-14;1.4876;;1.5525
2011-02-15;1.4875;;1.553
2011-02-16;1.4878;;1.5539
2011-02-17;1.4889;;1.5542
2011-02-18;1.4891;;1.5544
2011-02-19;1.4849;;1.5539
2011-02-20;1.4701;;1.5431
2011-02-21;1.4969;;1.5622
2011-02-22;1.5053;;1.5678
2011-02-23;1.506;;1.5693
2011-02-24;1.5066;;1.5694
2011-02-25;1.5074;;1.5705
2011-02-26;1.499;;1.5701
2011-02-27;1.499;;1.5703
2011-02-28;1.5137;;1.5825
2011-03-01;1.5305;;1.5916
2011-03-02;1.5322;;1.594
2011-03-03;1.5331;;1.5951
2011-03-04;1.5348;;1.5957
2011-03-05;1.5315;;1.596
2011-03-06;1.5318;;1.5963
2011-03-07;1.5486;;1.6081
2011-03-08;1.5508;;1.6112
2011-03-09;1.5538;;1.6162
2011-03-10;1.5544;;1.6169
2011-03-11;1.5559;;1.6181
2011-03-12;1.547;;1.6177
2011-03-13;1.5471;;1.6179
2011-03-14;1.5575;;1.6188
2011-03-15;1.5585;;1.6212
2011-03-16;1.5606;;1.6212
2011-03-17;1.5604;;1.6211
2011-03-18;1.5594;;1.6212
2011-03-19;1.5504;;1.6206
2011-03-20;1.5348;;1.6094
2011-03-21;1.5467;;1.6108
2011-03-22;1.5403;;1.6035
2011-03-23;1.5383;;1.6014
2011-03-24;1.5378;;1.6006
2011-03-25;1.5377;;1.6005
2011-03-26;1.5293;;1.6002
2011-03-27;1.5294;;1.6005
2011-03-28;1.5471;;1.6116
2011-03-29;1.5549;;1.6169
2011-03-30;1.5563;;1.6187
2011-03-31;1.5568;;1.6187
2011-04-01;1.5566;;1.6193
2011-04-02;1.5489;;1.6214
2011-04-03;1.5502;;1.6222
2011-04-04;1.5634;;1.627
2011-04-05;1.5664;;1.6303
2011-04-06;1.5669;;1.6307
2011-04-07;1.5675;;1.631
2011-04-08;1.5681;;1.6316
2011-04-09;1.5619;;1.6334
2011-04-10;1.5621;;1.6338
2011-04-11;1.5765;;1.6406
2011-04-12;1.586;;1.6467
2011-04-13;1.5882;;1.6499
2011-04-14;1.5888;;1.6507
2011-04-15;1.5884;;1.6514
2011-04-16;1.5793;;1.6511
2011-04-17;1.5643;;1.6403
2011-04-18;1.5929;;1.656
2011-04-19;1.5976;;1.6589
2011-04-20;1.5981;;1.6597
2011-04-21;1.5982;;1.6598
2011-04-22;1.5976;;1.66
2011-04-23;1.5888;;1.6597
2011-04-24;1.5891;;1.6601
2011-04-25;1.5982;;1.6605
2011-04-26;1.5985;;1.6609
2011-04-27;1.5986;;1.6607
2011-04-28;1.5989;;1.661
2011-04-29;1.5983;;1.6616
2011-04-30;1.5892;;1.6614
2011-05-01;1.5899;;1.6618
2011-05-02;1.6061;;1.6698
2011-05-03;1.6142;;1.6767
2011-05-04;1.6149;;1.6778
2011-05-05;1.6156;;1.678
2011-05-06;1.6149;;1.6786
2011-05-07;1.61;;1.6781
2011-05-08;1.6061;;1.6785
2011-05-09;1.6059;;1.6704
2011-05-10;1.6023;;1.6657
2011-05-11;1.601;;1.6639
2011-05-12;1.6007;;1.6632
2011-05-13;1.5997;;1.663
2011-05-14;1.5903;;1.6627
2011-05-15;1.5748;;1.6515
2011-05-16;1.5998;;1.6623
2011-05-17;1.5996;;1.662
2011-05-18;1.5996;;1.6616
2011-05-19;1.5995;;1.6612
2011-05-20;1.5984;;1.6613
2011-05-21;1.5859;;1.6603
2011-05-22;1.5865;;1.6606
2011-05-23;1.5746;;1.6479
2011-05-24;1.5705;;1.6415
2011-05-25;1.5692;;1.6395
2011-05-26;1.5683;;1.6379
2011-05-27;1.5654;;1.6337
2011-05-28;1.5554;;1.6314
2011-05-29;1.5561;;1.6319
2011-05-30;1.5595;;1.6253
2011-05-31;1.5635;;1.6356
2011-06-01;1.5637;;1.6353
2011-06-02;1.5626;;1.6343
2011-06-03;1.5616;;1.6338
2011-06-04;1.5516;;1.6334
2011-06-05;1.5523;;1.6339
2011-06-06;1.5621;;1.6332
2011-06-07;1.5639;;1.6361
2011-06-08;1.5637;;1.6357
2011-06-09;1.5637;;1.6351
2011-06-10;1.5627;;1.6353
2011-06-11;1.5577;;1.6351
2011-06-12;1.5582;;1.6355
2011-06-13;1.5609;;1.6327
2011-06-14;1.5603;;1.6318
2011-06-15;1.5558;;1.6295
2011-06-16;1.5551;;1.6287
2011-06-17;1.5532;;1.6258
2011-06-18;1.5438;;1.6255
2011-06-19;1.5278;;1.6144
2011-06-20;1.554;;1.6262
2011-06-21;1.555;;1.6266
2011-06-22;1.5551;;1.6269
2011-06-23;1.5554;;1.6265
2011-06-24;1.5545;;1.6262
2011-06-25;1.5497;;1.6259
2011-06-26;1.5456;;1.6264
2011-06-27;1.5415;;1.6155
2011-06-28;1.5314;;1.6019
2011-06-29;1.5285;;1.5989
2011-06-30;1.5281;;1.5978
2011-07-01;1.5269;;1.5974
2011-07-02;1.5175;;1.5972
2011-07-03;1.5181;;1.5976
2011-07-04;1.5277;;1.5973
2011-07-05;1.5262;;1.5969
2011-07-06;1.5251;;1.5963
2011-07-07;1.5246;;1.5954
2011-07-08;1.5237;;1.5953
2011-07-09;1.5174;;1.597
2011-07-10;1.5184;;1.5975
2011-07-11;1.5437;;1.6097
2011-07-12;1.5516;;1.6185
2011-07-13;1.5525;;1.6196
2011-07-14;1.5532;;1.6203
2011-07-15;1.5542;;1.6217
2011-07-16;1.5513;;1.6227
2011-07-17;1.5396;;1.6181
2011-07-18;1.5746;;1.6374
2011-07-19;1.5825;;1.6462
2011-07-20;1.584;;1.6486
2011-07-21;1.5847;;1.6484
2011-07-22;1.5847;;1.6497
2011-07-23;1.5757;;1.6498
2011-07-24;1.5763;;1.6503
2011-07-25;1.5865;;1.651
2011-07-26;1.5868;;1.6513
2011-07-27;1.5868;;1.6515
2011-07-28;1.5869;;1.6511
2011-07-29;1.5861;;1.6509
2011-07-30;1.5766;;1.6507
2011-07-31;1.5772;;1.6511
2011-08-01;1.5806;;1.6499
2011-08-02;1.582;;1.6484
2011-08-03;1.5815;;1.6481
2011-08-04;1.5815;;1.6477
2011-08-05;1.5806;;1.6475
2011-08-06;1.5713;;1.6472
2011-08-07;1.5719;;1.6475
2011-08-08;1.5769;;1.6429
2011-08-09;1.5716;;1.6398
2011-08-10;1.5712;;1.6391
2011-08-11;1.5718;;1.6411
2011-08-12;1.5691;;1.6398
2011-08-13;1.562;;1.6382
2011-08-14;1.5625;;1.638
2011-08-15;1.5512;;1.6267
2011-08-16;1.5433;;1.6167
2011-08-17;1.5378;;1.6111
2011-08-18;1.5353;;1.6078
2011-08-19;1.5332;;1.6065
2011-08-20;1.5235;;1.6061
2011-08-21;1.5085;;1.5957
2011-08-22;1.5346;;1.6074
2011-08-23;1.5344;;1.6073
2011-08-24;1.534;;1.6071
2011-08-25;1.5342;;1.6065
2011-08-26;1.5324;;1.6056
2011-08-27;1.5228;;1.6053
2011-08-28;1.5244;;1.6063
2011-08-29;1.5372;;1.6094
2011-08-30;1.5402;;1.6108
2011-08-31;1.5403;;1.6107
2011-09-01;1.5403;;1.6105
2011-09-02;1.5387;;1.6097
2011-09-03;1.5296;;1.6094
2011-09-04;1.5311;;1.6108
2011-09-05;1.5624;;1.6301
2011-09-06;1.5715;;1.6394
2011-09-07;1.5721;;1.6407
2011-09-08;1.5724;;1.6412
2011-09-09;1.5709;;1.6404
2011-09-10;1.5627;;1.641
2011-09-11;1.5645;;1.6421
2011-09-12;1.5807;;1.6482
2011-09-13;1.584;;1.6511
2011-09-14;1.5849;;1.6527
2011-09-15;1.5852;;1.6526
2011-09-16;1.5836;;1.6513
2011-09-17;1.5741;;1.6514
2011-09-18;1.5593;;1.6402
2011-09-19;1.5806;;1.6477
2011-09-20;1.5742;;1.6444
2011-09-21;1.5738;;1.6446
2011-09-22;1.5736;;1.6441
2011-09-23;1.5717;;1.6432
2011-09-24;1.562;;1.6429
2011-09-25;1.5635;;1.6439
2011-09-26;1.5678;;1.6381
2011-09-27;1.5642;;1.6354
2011-09-28;1.5622;;1.6346
2011-09-29;1.5612;;1.6341
2011-09-30;1.5592;;1.633
2011-10-01;1.5493;;1.6328
2011-10-02;1.5509;;1.6337
2011-10-03;1.5511;;1.6227
2011-10-04;1.5405;;1.6141
2011-10-05;1.5388;;1.6127
2011-10-06;1.5385;;1.6117
2011-10-07;1.536;;1.6101
2011-10-08;1.5266;;1.6098
2011-10-09;1.5268;;1.61
2011-10-10;1.5363;;1.6102
2011-10-11;1.536;;1.6094
2011-10-12;1.5358;;1.6094
2011-10-13;1.5358;;1.609
2011-10-14;1.5338;;1.6079
2011-10-15;1.5248;;1.6075
2011-10-16;1.51;;1.5966
2011-10-17;1.5425;;1.6201
2011-10-18;1.5563;;1.6279
2011-10-19;1.557;;1.6288
2011-10-20;1.5573;;1.6295
2011-10-21;1.5556;;1.6286
2011-10-22;1.5448;;1.628
2011-10-23;1.5465;;1.6289
2011-10-24;1.548;;1.619
2011-10-25;1.5408;;1.613
2011-10-26;1.5404;;1.6133
2011-10-27;1.5402;;1.6126
2011-10-28;1.5382;;1.6115
2011-10-29;1.5282;;1.6112
2011-10-30;1.53;;1.6123
2011-10-31;1.5401;;1.612
2011-11-01;1.5392;;1.6117
2011-11-02;1.5392;;1.6118
2011-11-03;1.5392;;1.6115
2011-11-04;1.5372;;1.6105
2011-11-05;1.5324;;1.6105
2011-11-06;1.5298;;1.6118
2011-11-07;1.5364;;1.6083
2011-11-08;1.5357;;1.6088
2011-11-09;1.5347;;1.6077
2011-11-10;1.5345;;1.6072
2011-11-11;1.5317;;1.6054
2011-11-12;1.5238;;1.6064
2011-11-13;1.526;;1.6078
2011-11-14;1.5403;;1.6111
2011-11-15;1.5408;;1.6122
2011-11-16;1.5407;;1.6123
2011-11-17;1.5409;;1.612
2011-11-18;1.5386;;1.6104
2011-11-19;1.529;;1.6103
2011-11-20;1.5146;;1.5999
2011-11-21;1.5294;;1.6008
2011-11-22;1.5177;;1.5935
2011-11-23;1.5159;;1.5921
2011-11-24;1.5155;;1.591
2011-11-25;1.513;;1.5891
2011-11-26;1.5033;;1.5888
2011-11-27;1.5053;;1.5902
2011-11-28;1.5137;;1.5878
2011-11-29;1.5123;;1.587
2011-11-30;1.5118;;1.5864
2011-12-01;1.5118;;1.5858
2011-12-02;1.5094;;1.584
2011-12-03;1.4998;;1.584
2011-12-04;1.502;;1.5854
2011-12-05;1.5155;;1.5896
2011-12-06;1.5186;;1.5911
2011-12-07;1.5186;;1.5911
2011-12-08;1.5186;;1.5912
2011-12-09;1.5164;;1.5894
2011-12-10;1.5116;;1.5897
2011-12-11;1.5137;;1.5911
2011-12-12;1.5206;;1.5935
2011-12-13;1.5222;;1.5943
2011-12-14;1.5221;;1.5943
2011-12-15;1.5221;;1.5942
2011-12-16;1.5198;;1.5926
2011-12-17;1.5109;;1.5926
2011-12-18;1.4967;;1.5823
2011-12-19;1.5268;;1.5995
2011-12-20;1.5305;;1.6019
2011-12-21;1.5309;;1.6026
2011-12-22;1.531;;1.6024
2011-12-23;1.5287;;1.6011
2011-12-24;1.5241;;1.6012
2011-12-25;1.5261;;1.6028
2011-12-26;1.5332;;1.6047
2011-12-27;1.5368;;1.6068
2011-12-28;1.537;;1.6084
2011-12-29;1.5372;;1.6082
2011-12-30;1.535;;1.6067
2011-12-31;1.5256;;1.6069
2012-01-01;1.5352;;1.6122
2012-01-02;1.5548;;1.6218
2012-01-03;1.5617;;1.628
2012-01-04;1.5633;;1.6294
2012-01-05;1.5636;;1.6292
2012-01-06;1.561;;1.6279
2012-01-07;1.5531;;1.629
2012-01-08;1.5556;;1.6309
2012-01-09;1.5895;;1.6525
2012-01-10;1.598;;1.6624
2012-01-11;1.6007;;1.6655
2012-01-12;1.6015;;1.6657
2012-01-13;1.5998;;1.6643
2012-01-14;1.5911;;1.6645
2012-01-15;1.5772;;1.6546
2012-01-16;1.6033;;1.6672
2012-01-17;1.6049;;1.6677
2012-01-18;1.6048;;1.667
2012-01-19;1.6052;;1.6674
2012-01-20;1.6026;;1.6658
2012-01-21;1.5979;;1.666
2012-01-22;1.6002;;1.6676
2012-01-23;1.6028;;1.672
2012-01-24;1.6015;;1.672
2012-01-25;1.6017;;1.673
2012-01-26;1.6013;;1.6733
2012-01-27;1.5987;;1.6695
2012-01-28;1.5948;;1.6692
2012-01-29;1.5963;;1.6711
2012-01-30;1.6004;;1.6711
2012-01-31;1.6004;;1.6718
2012-02-01;1.6003;;1.6715
2012-02-02;1.6003;;1.6712
2012-02-03;1.5981;;1.6702
2012-02-04;1.5901;;1.6703
2012-02-05;1.5922;;1.6715
2012-02-06;1.6;;1.6811
2012-02-07;1.6031;;1.6838
2012-02-08;1.6033;;1.6844
2012-02-09;1.6036;;1.6843
2012-02-10;1.6015;;1.6834
2012-02-11;1.5979;;1.6833
2012-02-12;1.6;;1.6848
2012-02-13;1.619;;1.6949
2012-02-14;1.6223;;1.6988
2012-02-15;1.6226;;1.6993
2012-02-16;1.6228;;1.6996
2012-02-17;1.6208;;1.6983
2012-02-18;1.6142;;1.699
2012-02-19;1.6036;;1.6925
2012-02-20;1.6364;;1.7146
2012-02-21;1.6458;;1.7209
2012-02-22;1.6467;;1.7221
2012-02-23;1.6472;;1.7228
2012-02-24;1.645;;1.7218
2012-02-25;1.6373;;1.7218
2012-02-26;1.6395;;1.7233
2012-02-27;1.6522;;1.7277
2012-02-28;1.6559;;1.7308
2012-02-29;1.6563;;1.7316
2012-03-01;1.6564;;1.7314
2012-03-02;1.6545;;1.7307
2012-03-03;1.6465;;1.7308
2012-03-04;1.6485;;1.732
2012-03-05;1.6572;;1.7328
2012-03-06;1.6572;;1.7329
2012-03-07;1.6576;;1.7334
2012-03-08;1.6576;;1.7331
2012-03-09;1.6552;;1.732
2012-03-10;1.6472;;1.7321
2012-03-11;1.6492;;1.7335
2012-03-12;1.6676;;1.7461
2012-03-13;1.6759;;1.7532
2012-03-14;1.6765;;1.754
2012-03-15;1.6777;;1.7546
2012-03-16;1.6748;;1.7533
2012-03-17;1.668;;1.754
2012-03-18;1.6585;;1.7479
2012-03-19;1.6944;;1.7744
2012-03-20;1.7049;;1.7823
2012-03-21;1.7052;;1.7831
2012-03-22;1.7057;;1.7838
2012-03-23;1.7021;;1.7822
2012-03-24;1.6942;;1.7824
2012-03-25;1.6972;;1.784
2012-03-26;1.704;;1.782
2012-03-27;1.7018;;1.781
2012-03-28;1.7017;;1.7809
2012-03-29;1.7017;;1.7806
2012-03-30;1.6981;;1.779
2012-03-31;1.6917;;1.7797
2012-04-01;1.6947;;1.7815
2012-04-02;1.7144;;1.7968
2012-04-03;1.7239;;1.8018
2012-04-04;1.7244;;1.8027
2012-04-05;1.7243;;1.8028
2012-04-06;1.7206;;1.8009
2012-04-07;1.713;;1.8012
2012-04-08;1.7162;;1.8032
2012-04-09;1.7317;;1.8115
2012-04-10;1.738;;1.8152
2012-04-11;1.7384;;1.8162
2012-04-12;1.7385;;1.816
2012-04-13;1.7348;;1.8139
2012-04-14;1.7276;;1.8141
2012-04-15;1.718;;1.8078
2012-04-16;1.7306;;1.8065
2012-04-17;1.7258;;1.803
2012-04-18;1.7255;;1.803
2012-04-19;1.7254;;1.8006
2012-04-20;1.7216;;1.7983
2012-04-21;1.7149;;1.7984
2012-04-22;1.7179;;1.8004
2012-04-23;1.7149;;1.7879
2012-04-24;1.7061;;1.7835
2012-04-25;1.7045;;1.7831
2012-04-26;1.703;;1.7816
2012-04-27;1.699;;1.7791
2012-04-28;1.6917;;1.7788
2012-04-29;1.6945;;1.7807
2012-04-30;1.6882;;1.763
2012-05-01;1.68;;1.7574
2012-05-02;1.6777;;1.7553
2012-05-03;1.6749;;1.7539
2012-05-04;1.6709;;1.7515
2012-05-05;1.664;;1.7516
2012-05-06;1.6668;;1.7533
2012-05-07;1.6663;;1.7446
2012-05-08;1.661;;1.7398
2012-05-09;1.6603;;1.7395
2012-05-10;1.6599;;1.7388
2012-05-11;1.6561;;1.7365
2012-05-12;1.6492;;1.7366
2012-05-13;1.6521;;1.7386
2012-05-14;1.6507;;1.7274
2012-05-15;1.6431;;1.7223
2012-05-16;1.6414;;1.7208
2012-05-17;1.6409;;1.7201
2012-05-18;1.6371;;1.7175
2012-05-19;1.6282;;1.7168
2012-05-20;1.6183;;1.7102
2012-05-21;1.6364;;1.7157
2012-05-22;1.6341;;1.7144
2012-05-23;1.6337;;1.714
2012-05-24;1.6335;;1.7136
2012-05-25;1.6298;;1.7113
2012-05-26;1.6238;;1.7108
2012-05-27;1.6238;;1.7108
2012-05-28;1.6366;;1.718
2012-05-29;1.6389;;1.7191
2012-05-30;1.6393;;1.7193
2012-05-31;1.6392;;1.7193
2012-06-01;1.6356;;1.7172
2012-06-02;1.6286;;1.7172
2012-06-03;1.6316;;1.7193
2012-06-04;1.6376;;1.7172
2012-06-05;1.6366;;1.717
2012-06-06;1.6364;;1.7169
2012-06-07;1.6364;;1.7166
2012-06-08;1.6325;;1.7143
2012-06-09;1.6292;;1.7144
2012-06-10;1.6316;;1.7164
2012-06-11;1.6246;;1.7009
2012-06-12;1.6117;;1.6914
2012-06-13;1.6103;;1.6903
2012-06-14;1.6093;;1.6893
2012-06-15;1.605;;1.6866
2012-06-16;1.5972;;1.6864
2012-06-17;1.5869;;1.6801
2012-06-18;1.6011;;1.68
2012-06-19;1.5955;;1.6769
2012-06-20;1.5948;;1.6761
2012-06-21;1.5943;;1.6755
2012-06-22;1.5888;;1.672
2012-06-23;1.582;;1.6721
2012-06-24;1.5851;;1.6741
2012-06-25;1.5881;;1.6684
2012-06-26;1.5842;;1.6654
2012-06-27;1.5836;;1.6646
2012-06-28;1.5825;;1.6641
2012-06-29;1.5785;;1.6615
2012-06-30;1.5718;;1.6616
2012-07-01;1.5749;;1.6637
2012-07-02;1.5823;;1.6636
2012-07-03;1.5821;;1.663
2012-07-04;1.5817;;1.6629
2012-07-05;1.5817;;1.6626
2012-07-06;1.5778;;1.6603
2012-07-07;1.5744;;1.6604
2012-07-08;1.5785;;1.6626
2012-07-09;1.6055;;1.6832
2012-07-10;1.6036;;1.6857
2012-07-11;1.6044;;1.6874
2012-07-12;1.6048;;1.6876
2012-07-13;1.601;;1.6855
2012-07-14;1.5977;;1.6856
2012-07-15;1.5881;;1.6793
2012-07-16;1.6125;;1.6959
2012-07-17;1.6178;;1.6991
2012-07-18;1.6179;;1.6995
2012-07-19;1.6181;;1.6996
2012-07-20;1.6143;;1.6975
2012-07-21;1.6084;;1.6977
2012-07-22;1.6118;;1.6999
2012-07-23;1.6397;;1.7213
2012-07-24;1.647;;1.7288
2012-07-25;1.6472;;1.7295
2012-07-26;1.6476;;1.7296
2012-07-27;1.644;;1.7274
2012-07-28;1.6372;;1.7275
2012-07-29;1.64;;1.7295
2012-07-30;1.6418;;1.7222
2012-07-31;1.6373;;1.7206
2012-08-01;1.6363;;1.7192
2012-08-02;1.6363;;1.7189
2012-08-03;1.6325;;1.7169
2012-08-04;1.6258;;1.717
2012-08-05;1.629;;1.7191
2012-08-06;1.6473;;1.7319
2012-08-07;1.6527;;1.736
2012-08-08;1.6529;;1.7364
2012-08-09;1.6531;;1.7366
2012-08-10;1.6493;;1.7346
2012-08-11;1.6434;;1.7348
2012-08-12;1.6469;;1.7369
2012-08-13;1.6702;;1.7546
2012-08-14;1.6785;;1.7614
2012-08-15;1.6788;;1.7619
2012-08-16;1.679;;1.7619
2012-08-17;1.6754;;1.7602
2012-08-18;1.6683;;1.7603
2012-08-19;1.6588;;1.7538
2012-08-20;1.7013;;1.7844
2012-08-21;1.7122;;1.7923
2012-08-22;1.7127;;1.7931
2012-08-23;1.713;;1.793
2012-08-24;1.7087;;1.7913
2012-08-25;1.7028;;1.7914
2012-08-26;1.7059;;1.7933
2012-08-27;1.71;;1.7939
2012-08-28;1.7129;;1.7941
2012-08-29;1.7128;;1.7943
2012-08-30;1.7128;;1.7941
2012-08-31;1.7089;;1.792
2012-09-01;1.7027;;1.7921
2012-09-02;1.7058;;1.7939
2012-09-03;1.7079;;1.7914
2012-09-04;1.7063;;1.79
2012-09-05;1.7059;;1.79
2012-09-06;1.7058;;1.7898
2012-09-07;1.7019;;1.7876
2012-09-08;1.6982;;1.7879
2012-09-09;1.7012;;1.7898
2012-09-10;1.7223;;1.8081
2012-09-11;1.7333;;1.8147
2012-09-12;1.7337;;1.8156
2012-09-13;1.7339;;1.8155
2012-09-14;1.7298;;1.8133
2012-09-15;1.724;;1.8136
2012-09-16;1.7125;;1.8071
2012-09-17;1.7167;;1.8016
2012-09-18;1.7051;;1.7923
2012-09-19;1.6989;;1.7826
2012-09-20;1.6984;;1.782
2012-09-21;1.6941;;1.7795
2012-09-22;1.6882;;1.7796
2012-09-23;1.691;;1.7814
2012-09-24;1.6668;;1.7547
2012-09-25;1.6589;;1.7461
2012-09-26;1.6579;;1.7447
2012-09-27;1.6572;;1.7436
2012-09-28;1.6532;;1.7414
2012-09-29;1.647;;1.7414
2012-09-30;1.6503;;1.7433
2012-10-01;1.6676;;1.751
2012-10-02;1.6753;;1.7595
2012-10-03;1.6757;;1.7601
2012-10-04;1.676;;1.76
2012-10-05;1.6719;;1.7579
2012-10-06;1.666;;1.7582
2012-10-07;1.6692;;1.7601
2012-10-08;1.6761;;1.7603
2012-10-09;1.676;;1.7603
2012-10-10;1.6762;;1.7605
2012-10-11;1.6762;;1.7602
2012-10-12;1.6729;;1.7581
2012-10-13;1.6669;;1.7583
2012-10-14;1.67;;1.7601
2012-10-15;1.685;;1.7704
2012-10-16;1.6894;;1.7733
2012-10-17;1.6896;;1.7737
2012-10-18;1.6899;;1.7737
2012-10-19;1.6859;;1.7718
2012-10-20;1.6797;;1.7719
2012-10-21;1.6694;;1.7654
2012-10-22;1.6484;;1.7341
2012-10-23;1.6347;;1.719
2012-10-24;1.6329;;1.7178
2012-10-25;1.6323;;1.7169
2012-10-26;1.6282;;1.7145
2012-10-27;1.622;;1.7147
2012-10-28;1.622;;1.7147
2012-10-29;1.6001;;1.6828
2012-10-30;1.5877;;1.6723
2012-10-31;1.586;;1.6713
2012-11-01;1.5852;;1.6708
2012-11-02;1.5812;;1.6687
2012-11-03;1.5755;;1.6688
2012-11-04;1.5785;;1.6707
2012-11-05;1.5843;;1.6698
2012-11-06;1.5826;;1.6687
2012-11-07;1.5823;;1.6684
2012-11-08;1.582;;1.6671
2012-11-09;1.5782;;1.6649
2012-11-10;1.5721;;1.6649
2012-11-11;1.575;;1.6668
2012-11-12;1.5857;;1.6721
2012-11-13;1.5894;;1.674
2012-11-14;1.5894;;1.6742
2012-11-15;1.5895;;1.6739
2012-11-16;1.5855;;1.6719
2012-11-17;1.5792;;1.6722
2012-11-18;1.5689;;1.6658
2012-11-19;1.5972;;1.6835
2012-11-20;1.6036;;1.6874
2012-11-21;1.6037;;1.6881
2012-11-22;1.6039;;1.688
2012-11-23;1.6001;;1.686
2012-11-24;1.594;;1.6861
2012-11-25;1.597;;1.688
2012-11-26;1.605;;1.6888
2012-11-27;1.6047;;1.6881
2012-11-28;1.6046;;1.6886
2012-11-29;1.6045;;1.6882
2012-11-30;1.6008;;1.6861
2012-12-01;1.5947;;1.6863
2012-12-02;1.5978;;1.6883
2012-12-03;1.5957;;1.6773
2012-12-04;1.5884;;1.6712
2012-12-05;1.5875;;1.6708
2012-12-06;1.5873;;1.6705
2012-12-07;1.5836;;1.6685
2012-12-08;1.5775;;1.6684
2012-12-09;1.5803;;1.6703
2012-12-10;1.5801;;1.6616
2012-12-11;1.5724;;1.6572
2012-12-12;1.5716;;1.6569
2012-12-13;1.5714;;1.6566
2012-12-14;1.5676;;1.6545
2012-12-15;1.5606;;1.6544
2012-12-16;1.5507;;1.6484
2012-12-17;1.5708;;1.6564
2012-12-18;1.5703;;1.6556
2012-12-19;1.5701;;1.6555
2012-12-20;1.5699;;1.6552
2012-12-21;1.5662;;1.6532
2012-12-22;1.5601;;1.6532
2012-12-23;1.5629;;1.655
2012-12-24;1.5697;;1.655
2012-12-25;1.5696;;1.655
2012-12-26;1.5697;;1.655
2012-12-27;1.5692;;1.6548
2012-12-28;1.5655;;1.6528
2012-12-29;1.5595;;1.6529
2012-12-30;1.5622;;1.6549
2012-12-31;1.5703;;1.6548
2013-01-01;1.5763;;1.6566
2013-01-02;1.5761;;1.6572
2013-01-03;1.5763;;1.657
2013-01-04;1.5731;;1.6554
2013-01-05;1.5671;;1.6554
2013-01-06;1.5696;;1.6574
2013-01-07;1.5841;;1.6658
2013-01-08;1.5914;;1.6707
2013-01-09;1.5919;;1.6714
2013-01-10;1.5857;;1.6668
2013-01-11;1.5843;;1.6661
2013-01-12;1.5787;;1.6661
2013-01-13;1.5813;;1.6679
2013-01-14;1.5987;;1.683
2013-01-15;1.6043;;1.6859
2013-01-16;1.6016;;1.6834
2013-01-17;1.6019;;1.6836
2013-01-18;1.5989;;1.6821
2013-01-19;1.5957;;1.6821
2013-01-20;1.5971;;1.6835
2013-01-21;1.592;;1.673
2013-01-22;1.585;;1.6694
2013-01-23;1.5817;;1.6676
2013-01-24;1.5816;;1.6674
2013-01-25;1.5779;;1.6649
2013-01-26;1.5748;;1.6649
2013-01-27;1.5771;;1.6661
2013-01-28;1.5915;;1.675
2013-01-29;1.598;;1.6795
2013-01-30;1.5972;;1.6784
2013-01-31;1.5972;;1.6785
2013-02-01;1.5941;;1.6769
2013-02-02;1.5908;;1.6769
2013-02-03;1.5933;;1.6783
2013-02-04;1.6171;;1.6968
2013-02-05;1.6246;;1.7024
2013-02-06;1.6252;;1.7034
2013-02-07;1.6255;;1.7036
2013-02-08;1.6223;;1.7017
2013-02-09;1.6187;;1.7018
2013-02-10;1.6215;;1.7036
2013-02-11;1.6299;;1.7079
2013-02-12;1.6312;;1.7094
2013-02-13;1.6314;;1.7097
2013-02-14;1.6315;;1.7099
2013-02-15;1.628;;1.7082
2013-02-16;1.6243;;1.7083
2013-02-17;1.6262;;1.7102
2013-02-18;1.6412;;1.7197
2013-02-19;1.6477;;1.7272
2013-02-20;1.6481;;1.7277
2013-02-21;1.6494;;1.7317
2013-02-22;1.6464;;1.7304
2013-02-23;1.6427;;1.7305
2013-02-24;1.6454;;1.7321
2013-02-25;1.6531;;1.7347
2013-02-26;1.6571;;1.7375
2013-02-27;1.6572;;1.7375
2013-02-28;1.6459;;1.7249
2013-03-01;1.6436;;1.7233
2013-03-02;1.6388;;1.7228
2013-03-03;1.6403;;1.7243
2013-03-04;1.6392;;1.7193
2013-03-05;1.6315;;1.7114
2013-03-06;1.6284;;1.7102
