Sum of precoMedio;Column Labels;;;;;;;;;;;;;;;;;
Row Labels;Biodiesel B15;Gasóleo (até setembro 2021);Gasóleo colorido;Gasóleo de aquecimento;Gasóleo especial;Gasóleo simples;Gasolina 95 (até setembro 2021);Gasolina 98;Gasolina de mistura (motores a 2 tempos);Gasolina especial 95;Gasolina especial 98;Gasolina simples 95;GNC (gás natural comprimido) - €/kg;GNC (gás natural comprimido) - €/m3;GNL (gás natural liquefeito) - €/kg;GPL Auto;(blank);Grand Total
28/12/2012;1,388;1,401;1,0386;1,2646;1,5125;;1,5655;1,6528;1,9111;1,6739;1,7462;;;;;0,8124;;15,9666
29/12/2012;1,388;1,3973;1,0382;1,2646;1,5088;;1,5595;1,6529;1,913;1,6739;1,7457;;;;;0,8071;;15,949
30/12/2012;1,388;1,3999;1,0381;1,2645;1,5086;;1,5622;1,6549;1,913;1,6739;1,7456;;;;;0,8068;;15,9555
31/12/2012;1,388;1,4065;1,0385;1,2645;1,5128;;1,5703;1,6548;1,9125;1,6739;1,7471;;;;;0,8125;;15,9814
01/01/2013;1,388;1,4169;1,0387;1,2654;1,53;;1,5763;1,6566;1,913;1,6857;1,7572;;;;;0,8192;;16,047
02/01/2013;1,388;1,4169;1,0385;1,2654;1,5298;;1,5761;1,6572;1,913;1,6857;1,7575;;;;;0,8189;;16,047
03/01/2013;1,388;1,4174;1,0386;1,2654;1,5307;;1,5763;1,657;1,9122;1,6857;1,7574;;;;;0,8185;;16,0472
04/01/2013;1,368;1,4148;1,0385;1,2654;1,53;;1,5731;1,6554;1,9122;1,6857;1,7559;;;;;0,8177;;16,0167
05/01/2013;1,368;1,4111;1,0382;1,2658;1,5264;;1,5671;1,6554;1,9122;1,6857;1,7554;;;;;0,8124;;15,9977
06/01/2013;1,368;1,4132;1,0381;1,2662;1,5259;;1,5696;1,6574;1,9139;1,6857;1,7553;;;;;0,8116;;16,0049
07/01/2013;1,368;1,4203;1,0421;1,2684;1,533;;1,5841;1,6658;1,9162;1,7005;1,7673;;;;;0,8165;;16,0822
08/01/2013;1,378;1,4221;1,0429;1,2693;1,5357;;1,5914;1,6707;1,9146;1,7005;1,7713;;;;;0,8069;;16,1034
09/01/2013;1,378;1,422;1,0429;1,2699;1,5355;;1,5919;1,6714;1,9146;1,7007;1,7716;;;;;0,8062;;16,1047
10/01/2013;1,378;1,4186;1,043;1,2698;1,5354;;1,5857;1,6668;1,913;1,7007;1,7718;;;;;0,8057;;16,0885
11/01/2013;1,378;1,4159;1,043;1,2698;1,5348;;1,5843;1,6661;1,9131;1,7007;1,7708;;;;;0,8051;;16,0816
12/01/2013;1,378;1,4122;1,0425;1,2697;1,5309;;1,5787;1,6661;1,9133;1,7007;1,7704;;;;;0,7995;;16,062
13/01/2013;1,378;1,4147;1,0426;1,2706;1,5311;;1,5813;1,6679;1,9134;1,7007;1,771;;;;;0,7992;;16,0705
14/01/2013;1,378;1,4286;1,053;1,2757;1,5435;;1,5987;1,683;1,9169;1,7205;1,7897;;;;;0,8043;;16,1919
15/01/2013;1,388;1,4309;1,0539;1,2767;1,5459;;1,6043;1,6859;1,9181;1,7176;1,7929;;;;;0,8031;;16,2173
16/01/2013;1,388;1,4297;1,0541;1,2765;1,5451;;1,6016;1,6834;1,9181;1,7177;1,7933;;;;;0,8026;;16,2101
17/01/2013;1,388;1,4295;1,0544;1,2768;1,5452;;1,6019;1,6836;1,9163;1,717;1,793;;;;;0,8025;;16,2082
18/01/2013;1,388;1,427;1,0545;1,2772;1,5445;;1,5989;1,6821;1,9163;1,7171;1,7919;;;;;0,8019;;16,1994
19/01/2013;1,388;1,425;1,0543;1,2774;1,539;;1,5957;1,6821;1,9163;1,7171;1,7916;;;;;0,7966;;16,1831
20/01/2013;1,388;1,426;1,0542;1,2773;1,5173;;1,5971;1,6835;1,9163;1,7171;1,7915;;;;;0,7939;;16,1622
21/01/2013;1,388;1,4242;1,0506;1,2756;1,5403;;1,592;1,673;1,9137;1,6932;1,7779;;;;;0,8019;;16,1304
22/01/2013;1,378;1,4219;1,0499;1,2747;1,5362;;1,585;1,6694;1,9131;1,6932;1,7724;;;;;0,8018;;16,0956
23/01/2013;1,378;1,4207;1,0497;1,2738;1,534;;1,5817;1,6676;1,9129;1,6933;1,7707;;;;;0,7963;;16,0787
24/01/2013;1,378;1,4208;1,0497;1,2738;1,5339;;1,5816;1,6674;1,9131;1,6933;1,7705;;;;;0,7957;;16,0778
25/01/2013;1,378;1,4179;1,0519;1,2732;1,5338;;1,5779;1,6649;1,9132;1,6934;1,7689;;;;;0,7856;;16,0587
26/01/2013;1,378;1,416;1,0517;1,2733;1,5276;;1,5748;1,6649;1,9131;1,6934;1,7683;;;;;0,7856;;16,0467
27/01/2013;1,378;1,418;1,0517;1,2733;1,5275;;1,5771;1,6661;1,9131;1,6934;1,7687;;;;;0,7851;;16,052
28/01/2013;1,388;1,4232;1,0539;1,2758;1,5368;;1,5915;1,675;1,9147;1,7104;1,7865;;;;;0,7848;;16,1406
29/01/2013;1,388;1,4249;1,0541;1,2767;1,5386;;1,598;1,6795;1,9178;1,71;1,7876;;;;;0,7848;;16,16
30/01/2013;1,388;1,4239;1,0541;1,2778;1,5384;;1,5972;1,6784;1,9179;1,71;1,7877;;;;;0,7839;;16,1573
31/01/2013;1,388;1,4238;1,0541;1,2776;1,5376;;1,5972;1,6785;1,9175;1,7102;1,7877;;;;;0,7839;;16,1561
01/02/2013;1,388;1,4213;1,0541;1,2775;1,5368;;1,5941;1,6769;1,9175;1,7108;1,7858;;;;;0,7835;;16,1463
02/02/2013;1,388;1,4192;1,0539;1,2775;1,4923;;1,5908;1,6769;1,9195;1,7108;1,7855;;;;;0,7835;;16,0979
03/02/2013;1,388;1,4213;1,0539;1,2775;1,4922;;1,5933;1,6783;1,9202;1,7108;1,7859;;;;;0,7838;;16,1052
04/02/2013;1,388;1,4246;1,0512;1,2791;1,538;;1,6171;1,6968;1,9241;1,7384;1,808;;;;;0,7822;;16,2475
05/02/2013;1,388;1,4249;1,0514;1,2807;1,5386;;1,6246;1,7024;1,9252;1,7393;1,8106;;;;;0,7824;;16,2681
06/02/2013;1,394;1,4262;1,0513;1,2816;1,5389;;1,6252;1,7034;1,9252;1,7397;1,8109;;;;;0,7818;;16,2782
07/02/2013;1,394;1,4262;1,0513;1,2817;1,539;;1,6255;1,7036;1,9236;1,7397;1,811;;;;;0,7819;;16,2775
08/02/2013;1,394;1,4232;1,0512;1,2817;1,5384;;1,6223;1,7017;1,9236;1,7388;1,8102;;;;;0,7813;;16,2664
09/02/2013;1,394;1,4211;1,051;1,2824;1,4952;;1,6187;1,7018;1,9236;1,7388;1,8102;;;;;0,7813;;16,2181
10/02/2013;1,394;1,4236;1,0511;1,2824;1,4952;;1,6215;1,7036;1,9243;1,7388;1,8103;;;;;0,7813;;16,2261
11/02/2013;1,418;1,4391;1,0658;1,2888;1,5102;;1,6299;1,7079;1,9254;1,7444;1,8176;;;;;0,7832;;16,3303
12/02/2013;1,418;1,4427;1,0683;1,2924;1,5549;;1,6312;1,7094;1,9246;1,7444;1,8179;;;;;0,7831;;16,3869
13/02/2013;1,418;1,4429;1,0687;1,2958;1,555;;1,6314;1,7097;1,9247;1,7437;1,818;;;;;0,7831;;16,391
14/02/2013;1,418;1,4433;1,069;1,2955;1,5551;;1,6315;1,7099;1,9247;1,7438;1,818;;;;;0,7831;;16,3919
15/02/2013;1,418;1,4405;1,0691;1,2955;1,5545;;1,628;1,7082;1,9247;1,7438;1,8156;;;;;0,7828;;16,3807
16/02/2013;1,418;1,4383;1,0688;1,2955;1,5097;;1,6243;1,7083;1,9247;1,7438;1,8151;;;;;0,7829;;16,3294
17/02/2013;1,418;1,4398;1,0686;1,2955;1,5078;;1,6262;1,7102;1,9239;1,7438;1,8156;;;;;0,7833;;16,3327
18/02/2013;1,418;1,4511;1,077;1,3017;1,5216;;1,6412;1,7197;1,9279;1,7586;1,8306;;;;;0,7833;;16,4307
19/02/2013;1,418;1,4562;1,0796;1,3073;1,5659;;1,6477;1,7272;1,9299;1,7587;1,8325;;;;;0,7829;;16,5059
20/02/2013;1,418;1,4562;1,0796;1,3077;1,5658;;1,6481;1,7277;1,9299;1,7588;1,8329;;;;;0,7829;;16,5076
21/02/2013;1,418;1,4575;1,0838;1,3082;1,5661;;1,6494;1,7317;1,9299;1,7588;1,8336;;;;;0,7829;;16,5199
22/02/2013;1,418;1,455;1,0838;1,3083;1,5654;;1,6464;1,7304;1,9301;1,759;1,8323;;;;;0,782;;16,5107
23/02/2013;1,418;1,4527;1,0837;1,3084;1,5194;;1,6427;1,7305;1,9301;1,759;1,8319;;;;;0,782;;16,4584
24/02/2013;1,418;1,4549;1,0838;1,3084;1,5194;;1,6454;1,7321;1,9301;1,759;1,8322;;;;;0,7824;;16,4657
25/02/2013;1,418;1,4568;1,084;1,3078;1,5642;;1,6531;1,7347;1,9323;1,7684;1,8406;;;;;0,7826;;16,5425
26/02/2013;1,418;1,455;1,0838;1,3076;1,5631;;1,6571;1,7375;1,9331;1,7685;1,8425;;;;;0,7826;;16,5488
27/02/2013;1,418;1,455;1,0838;1,3082;1,563;;1,6572;1,7375;1,9331;1,7688;1,8427;;;;;0,7819;;16,5492
28/02/2013;1,418;1,4505;1,0789;1,314;1,5627;;1,6459;1,7249;1,9333;1,7688;1,8427;;;;;0,7819;;16,5216
01/03/2013;1,418;1,4483;1,0784;1,3139;1,5619;;1,6436;1,7233;1,9333;1,769;1,8412;;;;;0,7815;;16,5124
02/03/2013;1,418;1,4445;1,078;1,3164;1,5153;;1,6388;1,7228;1,9355;1,769;1,8406;;;;;0,781;;16,4599
03/03/2013;1,418;1,4459;1,078;1,3164;1,5145;;1,6403;1,7243;1,9357;1,769;1,8407;;;;;0,7808;;16,4636
04/03/2013;1,418;1,4449;1,075;1,3192;1,5536;;1,6392;1,7193;1,9337;1,7492;1,8293;;;;;0,7808;;16,4622
05/03/2013;1,404;1,4366;1,0651;1,3249;1,5481;;1,6315;1,7114;1,9335;1,7489;1,8263;;;;;0,7811;;16,4114
06/03/2013;1,404;1,435;1,0648;1,325;1,5483;;1,6284;1,7102;1,9319;1,7489;1,8261;;;;;0,7822;;16,4048
07/03/2013;1,404;1,4348;1,0647;1,3257;1,55;;1,6282;1,7099;1,9317;1,7489;1,826;;;;;0,7822;;16,4061
08/03/2013;1,404;1,4339;1,0647;1,3258;1,5471;;1,6271;1,7092;1,9317;1,749;1,8241;;;;;0,7819;;16,3985
09/03/2013;1,404;1,4288;1,0643;1,3258;1,5022;;1,6209;1,7076;1,9317;1,749;1,8236;;;;;0,7815;;16,3394
10/03/2013;1,404;1,4293;1,0643;1,3258;1,502;;1,6213;1,708;1,9318;1,749;1,8235;;;;;0,7815;;16,3405
11/03/2013;1,394;1,4291;1,0607;1,3157;1,5447;;1,6165;1,6957;1,9279;1,724;1,809;;;;;0,7823;;16,2996
12/03/2013;1,394;1,4253;1,0593;1,3139;1,5402;;1,6077;1,6871;1,9261;1,724;1,8036;;;;;0,7827;;16,2639
13/03/2013;1,394;1,4248;1,059;1,3136;1,5398;;1,6068;1,6861;1,9261;1,724;1,8028;;;;;0,7827;;16,2597
14/03/2013;1,394;1,4246;1,0589;1,3138;1,54;;1,6063;1,6857;1,9261;1,724;1,8023;;;;;0,7826;;16,2583
15/03/2013;1,394;1,4235;1,0588;1,3138;1,5382;;1,605;1,6853;1,9261;1,7244;1,7996;;;;;0,7818;;16,2505
16/03/2013;1,394;1,4185;1,0584;1,3138;1,4935;;1,5987;1,6837;1,9258;1,7244;1,7988;;;;;0,7808;;16,1904
17/03/2013;1,394;1,4179;1,0581;1,3138;1,4906;;1,5982;1,6841;1,9243;1,7244;1,7985;;;;;0,7808;;16,1847
18/03/2013;1,394;1,4216;1,0576;1,3119;1,5351;;1,6031;1,6825;1,9228;1,7139;1,7956;;;;;0,7812;;16,2193
19/03/2013;1,394;1,417;1,0539;1,3098;1,5316;;1,5987;1,6782;1,9221;1,7142;1,7932;;;;;0,7811;;16,1938
20/03/2013;1,384;1,4161;1,0535;1,3098;1,5312;;1,5971;1,678;1,923;1,714;1,7929;;;;;0,7808;;16,1804
21/03/2013;1,384;1,4161;1,0535;1,3097;1,5314;;1,5969;1,6777;1,923;1,714;1,7928;;;;;0,7808;;16,1799
22/03/2013;1,384;1,4153;1,0534;1,3097;1,5306;;1,5959;1,6771;1,923;1,7141;1,791;;;;;0,7806;;16,1747
23/03/2013;1,384;1,4103;1,053;1,3093;1,4872;;1,5899;1,6755;1,923;1,7141;1,7904;;;;;0,7803;;16,117
24/03/2013;1,384;1,4106;1,0528;1,3093;1,4871;;1,5902;1,676;1,9228;1,7141;1,7904;;;;;0,7803;;16,1176
25/03/2013;1,384;1,4129;1,0495;1,3061;1,5287;;1,6084;1,6904;1,9261;1,7394;1,8087;;;;;0,7808;;16,235
26/03/2013;1,378;1,4103;1,0483;1,3047;1,5249;;1,6188;1,6988;1,9272;1,7388;1,8134;;;;;0,7803;;16,2435
27/03/2013;1,378;1,4098;1,0481;1,3035;1,5245;;1,6187;1,6991;1,9272;1,7388;1,814;;;;;0,7802;;16,2419
28/03/2013;1,378;1,4072;1,048;1,3035;1,5246;;1,6091;1,6987;1,9272;1,7388;1,8148;;;;;0,7802;;16,2301
29/03/2013;1,378;1,4062;1,0479;1,3035;1,5236;;1,6079;1,6984;1,9272;1,739;1,8128;;;;;0,7801;;16,2246
30/03/2013;1,378;1,4013;1,0475;1,3035;1,4779;;1,6021;1,6968;1,9272;1,739;1,8121;;;;;0,7797;;16,1651
31/03/2013;1,378;1,4018;1,0475;1,3035;1,4779;;1,6026;1,6972;1,9272;1,739;1,8125;;;;;0,7797;;16,1669
01/04/2013;1,378;1,4103;1,0513;1,3049;1,5254;;1,6303;1,7116;1,928;1,764;1,832;;;;;0,7802;;16,316
02/04/2013;1,378;1,4111;1,0509;1,3057;1,5259;;1,6412;1,72;1,9315;1,764;1,836;;;;;0,7799;;16,3442
03/04/2013;1,378;1,4111;1,0509;1,3054;1,5259;;1,6419;1,7209;1,9314;1,7642;1,8364;;;;;0,7794;;16,3455
04/04/2013;1,378;1,4111;1,0509;1,3054;1,5259;;1,642;1,7211;1,9314;1,7642;1,8369;;;;;0,7794;;16,3463
05/04/2013;1,378;1,4104;1,0509;1,3054;1,5251;;1,6413;1,7211;1,9314;1,7643;1,8349;;;;;0,7794;;16,3422
06/04/2013;1,378;1,4077;1,0504;1,3048;1,4818;;1,6376;1,7207;1,9314;1,7636;1,8347;;;;;0,7784;;16,2891
07/04/2013;1,378;1,4078;1,0504;1,3047;1,4816;;1,6376;1,7209;1,9322;1,7636;1,8352;;;;;0,7782;;16,2902
08/04/2013;1,378;1,4112;1,0505;1,3043;1,5257;;1,6356;1,7151;1,9291;1,7607;1,8288;;;;;0,7787;;16,3177
09/04/2013;1,378;1,409;1,0506;1,3044;1,5243;;1,6163;1,701;1,9268;1,7286;1,8086;;;;;0,7783;;16,2259
10/04/2013;1,378;1,4087;1,0505;1,3045;1,5239;;1,6154;1,7006;1,9267;1,7291;1,8072;;;;;0,7785;;16,2231
11/04/2013;1,378;1,4086;1,0505;1,3046;1,524;;1,615;1,7;1,9267;1,7291;1,8071;;;;;0,7785;;16,2221
12/04/2013;1,378;1,4076;1,0504;1,3047;1,5232;;1,6139;1,6996;1,9267;1,7292;1,8051;;;;;0,7783;;16,2167
13/04/2013;1,378;1,4025;1,0499;1,3047;1,4808;;1,6078;1,6977;1,927;1,7292;1,8046;;;;;0,7779;;16,1601
14/04/2013;1,378;1,4026;1,05;1,3033;1,4804;;1,6079;1,6981;1,9253;1,7292;1,8042;;;;;0,7779;;16,1569
15/04/2013;1,338;1,3835;1,022;1,291;1,498;;1,591;1,6688;1,9192;1,6894;1,777;;;;;0,7781;;15,956
16/04/2013;1,338;1,373;1,0156;1,284;1,4868;;1,575;1,6565;1,9155;1,6889;1,7716;;;;;0,7779;;15,8828
17/04/2013;1,338;1,3722;1,0143;1,2832;1,4857;;1,5744;1,6557;1,9163;1,6895;1,7703;;;;;0,7775;;15,8771
18/04/2013;1,338;1,3719;1,0141;1,2832;1,4856;;1,5739;1,655;1,9163;1,6894;1,7702;;;;;0,7774;;15,875
19/04/2013;1,338;1,3703;1,0138;1,2828;1,4818;;1,5723;1,6542;1,9163;1,6894;1,7674;;;;;0,7772;;15,8635
20/04/2013;1,338;1,3653;1,0133;1,2826;1,4775;;1,5663;1,6524;1,9163;1,6894;1,7668;;;;;0,7768;;15,8447
21/04/2013;1,338;1,3643;1,0129;1,2826;1,4745;;1,5652;1,6522;1,9163;1,6894;1,7663;;;;;0,7768;;15,8385
22/04/2013;1,308;1,3508;0,9915;1,2658;1,4643;;1,5614;1,6414;1,9093;1,6691;1,7535;;;;;0,7776;;15,6927
23/04/2013;1,308;1,3428;0,9865;1,2557;1,4158;;1,5532;1,6349;1,9083;1,6694;1,751;;;;;0,7776;;15,6032
24/04/2013;1,308;1,342;0,9857;1,2539;1,4153;;1,5524;1,6342;1,9067;1,6693;1,7494;;;;;0,7776;;15,5945
25/04/2013;1,308;1,3418;0,9856;1,2539;1,4152;;1,5522;1,634;1,9067;1,6693;1,749;;;;;0,7776;;15,5933
26/04/2013;1,308;1,3409;0,9854;1,2539;1,4145;;1,5511;1,6334;1,9062;1,6694;1,7479;;;;;0,7776;;15,5883
27/04/2013;1,308;1,336;0,9849;1,2538;1,4101;;1,5451;1,6315;1,9062;1,6694;1,7474;;;;;0,7771;;15,5695
28/04/2013;1,308;1,3363;0,9849;1,2537;1,4101;;1,5454;1,6317;1,908;1,6694;1,7475;;;;;0,7772;;15,5722
29/04/2013;1,308;1,3535;0,9929;1,2571;1,4249;;1,5574;1,6396;1,9104;1,6791;1,7564;;;;;0,7775;;15,6568
30/04/2013;1,328;1,3579;0,9943;1,2573;1,4733;;1,5609;1,6424;1,9109;1,6792;1,7561;;;;;0,7775;;15,7378
01/05/2013;1,328;1,3579;0,9943;1,2571;1,4732;;1,5608;1,6424;1,9109;1,6792;1,7562;;;;;0,7771;;15,7371
02/05/2013;1,328;1,358;0,9943;1,2571;1,4734;;1,5609;1,6424;1,9109;1,6793;1,7562;;;;;0,7771;;15,7376
03/05/2013;1,328;1,3569;0,9942;1,2571;1,4724;;1,5596;1,6418;1,9109;1,6795;1,7542;;;;;0,7769;;15,7315
04/05/2013;1,328;1,3521;0,9938;1,2569;1,4663;;1,5538;1,6402;1,9109;1,6795;1,7543;;;;;0,7712;;15,707
05/05/2013;1,328;1,3524;0,9937;1,2551;1,4662;;1,554;1,6406;1,9109;1,6795;1,7542;;;;;0,7714;;15,706
06/05/2013;1,328;1,3498;0,9868;1,2508;1,466;;1,5542;1,6341;1,9079;1,6641;1,7458;;;;;0,7702;;15,6577
07/05/2013;1,318;1,347;0,9855;1,2495;1,4617;;1,5483;1,6304;1,9073;1,6639;1,7439;;;;;0,7701;;15,6256
08/05/2013;1,318;1,3466;0,9854;1,2485;1,4609;;1,5478;1,6303;1,9069;1,6646;1,7435;;;;;0,7701;;15,6226
09/05/2013;1,318;1,3464;0,9854;1,2487;1,4611;;1,5475;1,63;1,9069;1,6645;1,7435;;;;;0,7703;;15,6223
10/05/2013;1,318;1,3456;0,9854;1,2486;1,4601;;1,5466;1,6294;1,9069;1,6646;1,742;;;;;0,7703;;15,6175
11/05/2013;1,318;1,3407;0,9843;1,2479;1,4165;;1,5407;1,6278;1,9069;1,6646;1,7415;;;;;0,7697;;15,5586
12/05/2013;1,318;1,3411;0,9844;1,2476;1,4165;;1,5411;1,6283;1,9069;1,6646;1,7417;;;;;0,7697;;15,5599
13/05/2013;1,328;1,3577;0,9995;1,2558;1,4726;;1,5571;1,6405;1,9097;1,6839;1,7585;;;;;0,7698;;15,7331
14/05/2013;1,328;1,3605;1,0017;1,2581;1,4745;;1,5631;1,6449;1,9099;1,684;1,7605;;;;;0,7696;;15,7548
15/05/2013;1,328;1,3605;1,0017;1,2612;1,4744;;1,5635;1,6452;1,9097;1,6841;1,7608;;;;;0,7586;;15,7477
16/05/2013;1,328;1,3607;1,002;1,2621;1,4743;;1,5638;1,6454;1,9097;1,6841;1,761;;;;;0,754;;15,7451
17/05/2013;1,328;1,36;1,0021;1,2623;1,4737;;1,5631;1,6449;1,9097;1,6842;1,7593;;;;;0,7535;;15,7408
18/05/2013;1,328;1,3551;1,0016;1,2623;1,4287;;1,5572;1,6431;1,9097;1,6842;1,7588;;;;;0,7526;;15,6813
19/05/2013;1,328;1,3551;1,0015;1,2632;1,428;;1,557;1,6436;1,9098;1,6842;1,7591;;;;;0,7526;;15,6821
20/05/2013;1,328;1,3646;1,0027;1,266;1,4782;;1,5718;1,6544;1,9126;1,698;1,7707;;;;;0,7529;;15,7999
21/05/2013;1,338;1,3672;1,003;1,2671;1,4832;;1,5771;1,6575;1,9148;1,6984;1,7753;;;;;0,7518;;15,8334
22/05/2013;1,338;1,3674;1,003;1,2666;1,4828;;1,5776;1,6583;1,9152;1,7003;1,7755;;;;;0,7518;;15,8365
23/05/2013;1,338;1,3676;1,0031;1,2668;1,483;;1,5778;1,6586;1,9153;1,7003;1,7758;;;;;0,7515;;15,8378
24/05/2013;1,338;1,3669;1,0032;1,2666;1,4823;;1,577;1,6581;1,9154;1,7005;1,7747;;;;;0,7493;;15,832
25/05/2013;1,338;1,362;1,0027;1,2666;1,4763;;1,5713;1,6563;1,9154;1,7005;1,7742;;;;;0,7487;;15,812
26/05/2013;1,338;1,3624;1,0028;1,2668;1,4762;;1,5717;1,6569;1,9154;1,7005;1,7744;;;;;0,7487;;15,8138
27/05/2013;1,338;1,3685;1,0033;1,2704;1,4833;;1,5813;1,6612;1,9159;1,7048;1,7794;;;;;0,7492;;15,8553
28/05/2013;1,338;1,3685;1,0035;1,2711;1,4834;;1,5836;1,6627;1,916;1,704;1,7812;;;;;0,7482;;15,8602
29/05/2013;1,338;1,3686;1,0035;1,2726;1,4833;;1,5838;1,6636;1,9162;1,7043;1,7818;;;;;0,7477;;15,8634
30/05/2013;1,338;1,3685;1,0036;1,2726;1,4832;;1,5837;1,6637;1,9162;1,7044;1,7817;;;;;0,7473;;15,8629
31/05/2013;1,338;1,3677;1,0035;1,2726;1,4826;;1,5829;1,6633;1,9162;1,7046;1,7804;;;;;0,7465;;15,8583
01/06/2013;1,338;1,3628;1,0031;1,2726;1,4764;;1,5771;1,6615;1,9162;1,7046;1,7799;;;;;0,7459;;15,8381
